,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2022-05-16,3809.0,74.0,67.0,0.0,2.0,1.0,20.0,492.0,1.942767130480441,3912.0,0.051124744376278126,0.5112474437627812
2022-05-17,1889.0,138.0,73.0,2.0,5.0,5.0,53.0,461.0,7.305452620434092,3778.0,0.1323451561672843,1.4028586553732134
2022-05-18,1723.0,71.0,68.0,3.0,4.0,4.0,10.0,433.0,4.12071967498549,3033.0,0.13188262446422683,0.3297065611605671
2022-05-19,1241.0,71.0,51.0,0.0,4.0,7.0,104.0,407.0,5.72119258662369,2849.0,0.1404001404001404,3.6504036504036503
2022-05-20,1100.0,73.0,27.0,7.0,1.0,2.0,7.0,402.0,6.636363636363636,2759.0,0.03624501631025734,0.25371511417180137
2022-05-21,0.0,0.0,29.0,0.0,4.0,6.0,17.0,376.0,,2759.0,0.14498006524102935,0.6161652772743748
2022-05-22,0.0,0.0,30.0,0.0,4.0,6.0,39.0,359.0,,2759.0,0.14498006524102935,1.4135556361000363
2022-05-23,3564.0,54.0,52.0,2.0,4.0,5.0,93.0,350.0,1.5151515151515151,2654.0,0.15071590052750566,3.5041446872645063
2022-05-24,1697.0,90.0,53.0,9.0,2.0,3.0,12.0,342.0,5.303476723629935,2401.0,0.08329862557267806,0.49979175343606835
2022-05-25,,51.0,55.0,1.0,3.0,3.0,1.0,357.0,,2268.0,0.13227513227513227,0.04409171075837742
2022-05-26,,52.0,35.0,6.0,1.0,1.0,62.0,367.0,,2177.0,0.045934772622875514,2.847955902618282
2022-05-27,,0.0,45.0,0.0,3.0,0.0,29.0,324.0,,2044.0,0.14677103718199608,1.4187866927592954
2022-05-28,,0.0,27.0,0.0,1.0,1.0,97.0,313.0,,2044.0,0.04892367906066536,4.74559686888454
2022-05-29,,0.0,34.0,0.0,1.0,2.0,48.0,283.0,,2044.0,0.04892367906066536,2.3483365949119372
2022-05-30,,0.0,33.0,0.0,3.0,2.0,61.0,294.0,,2044.0,0.14677103718199608,2.984344422700587
2022-05-31,,0.0,30.0,0.0,2.0,1.0,34.0,283.0,,1929.0,0.10368066355624676,1.762571280456195
2022-06-01,,0.0,54.0,0.0,2.0,2.0,29.0,280.0,,1603.0,0.12476606363069245,1.8091079226450406
2022-06-02,,261.0,26.0,11.0,1.0,0.0,23.0,261.0,,1713.0,0.05837711617046118,1.3426736719206072
2022-06-03,,0.0,51.0,0.0,3.0,1.0,141.0,260.0,,1584.0,0.1893939393939394,8.901515151515152
2022-06-04,,0.0,35.0,0.0,0.0,,53.0,248.0,,1584.0,0.0,3.345959595959596
2022-06-05,,0.0,37.0,0.0,3.0,,77.0,247.0,,1584.0,0.1893939393939394,4.861111111111112
2022-06-06,,0.0,74.0,0.0,2.0,,25.0,248.0,,1484.0,0.13477088948787064,1.6846361185983827
2022-06-07,,0.0,70.0,0.0,0.0,,54.0,263.0,,1216.0,0.0,4.440789473684211
2022-06-08,,0.0,66.0,0.0,3.0,,14.0,254.0,,1117.0,0.26857654431512984,1.2533572068039391
2022-06-09,,343.0,49.0,22.0,3.0,,17.0,259.0,,1359.0,0.22075055187637968,1.2509197939661516
2022-06-10,,0.0,61.0,0.0,0.0,,37.0,246.0,,1278.0,0.0,2.895148669796557
2022-06-11,,0.0,,0.0,,,68.0,247.0,,1278.0,,5.320813771517996
2022-06-12,,0.0,,0.0,,,6.0,249.0,,1278.0,,0.4694835680751174
2022-06-13,,0.0,,0.0,,,9.0,293.0,,1204.0,,0.7475083056478405
2022-06-14,,0.0,,0.0,,,80.0,284.0,,1066.0,,7.5046904315197
2022-06-15,,0.0,,0.0,,,43.0,284.0,,995.0,,4.321608040201005
2022-06-16,,468.0,,11.0,,,,,,1392.0,,
