,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-10-10,10442.285714285714,605.1428571428571,738.1428571428571,5.285714285714286,6.142857142857143,7.142857142857143,79.28571428571429,269.14285714285717,5.795118747947904,8882.428571428572,0.06915740547147659,0.8926130241085931
2020-10-11,10486.0,610.1428571428571,739.8571428571429,5.571428571428571,6.285714285714286,7.0,77.42857142857143,283.0,5.818642543799896,9348.428571428572,0.06723819129265422,0.8282522654686042
2020-10-12,10691.857142857143,594.5714285714286,751.1428571428571,6.142857142857143,5.428571428571429,6.714285714285714,81.28571428571429,297.14285714285717,5.560974306214342,9791.714285714284,0.05544045986402499,0.8301479384902688
2020-10-13,10578.714285714286,643.0,777.0,5.428571428571429,6.0,6.571428571428571,83.85714285714286,309.14285714285717,6.07824337281063,10289.142857142857,0.058313895368210605,0.8150061090747529
2020-10-14,10413.285714285714,670.7142857142857,784.5714285714286,6.428571428571429,5.428571428571429,6.285714285714286,89.28571428571429,324.42857142857144,6.440947690450385,10809.42857142857,0.0502207067903682,0.8259984669468454
2020-10-15,10025.285714285714,683.4285714285714,779.4285714285714,7.714285714285714,5.571428571428571,6.857142857142857,93.0,343.0,6.817048320674865,11333.0,0.049161109780539766,0.8206123709520868
2020-10-16,9881.285714285714,713.8571428571429,803.7142857142857,8.142857142857142,5.571428571428571,7.428571428571429,99.42857142857143,364.57142857142856,7.224334600760457,11879.571428571428,0.04689923878927812,0.8369710307009633
2020-10-17,10321.857142857143,720.5714285714286,816.4285714285714,5.857142857142857,5.714285714285714,7.428571428571429,100.71428571428571,385.2857142857143,6.981025009342172,12426.0,0.04598652594789727,0.8105125198316891
2020-10-18,10313.714285714286,789.5714285714286,829.2857142857143,6.0,6.714285714285714,8.714285714285714,102.0,407.42857142857144,7.655548783866141,13036.142857142857,0.051505155994871404,0.7824400293688974
2020-10-19,10429.42857142857,809.4285714285714,876.2857142857143,5.571428571428571,8.0,9.142857142857142,98.28571428571429,427.85714285714283,7.761005944716873,13658.857142857143,0.05857005396812116,0.7195749487512028
2020-10-20,10392.0,864.2857142857143,917.0,6.285714285714286,7.428571428571429,9.571428571428571,95.28571428571429,448.85714285714283,8.316837127460683,14312.0,0.05190449572786074,0.6657749740477521
2020-10-21,10632.57142857143,866.5714285714286,968.7142857142857,6.857142857142857,8.285714285714286,10.428571428571429,90.85714285714286,468.85714285714283,8.15015854248401,14940.285714285716,0.055458874376087666,0.6081352431584786
2020-10-22,10760.57142857143,924.7142857142857,1006.5714285714286,6.428571428571429,11.285714285714286,13.142857142857142,91.57142857142857,488.2857142857143,8.59354256279539,15601.0,0.07233968518501561,0.5869587114379115
2020-10-23,11570.42857142857,893.5714285714286,1041.5714285714287,7.571428571428571,12.0,13.857142857142858,94.14285714285714,506.7142857142857,7.722889632437371,16211.285714285714,0.07402250636681677,0.5807241868539553
2020-10-24,11397.0,986.4285714285714,1086.857142857143,9.142857142857142,13.571428571428571,15.428571428571429,92.14285714285714,526.4285714285714,8.655159879166197,16891.85714285714,0.08034302241993184,0.5454868364300636
2020-10-25,11935.857142857143,1008.4285714285714,1118.857142857143,9.428571428571429,14.285714285714286,16.142857142857142,90.71428571428571,545.0,8.448731912245215,17571.14285714286,0.08130213499406494,0.5162685572123124
2020-10-26,11556.285714285714,1084.4285714285713,1182.4285714285713,10.142857142857142,14.571428571428571,17.0,93.0,568.2857142857143,9.38388508418424,18319.0,0.07954270741540788,0.507669632621868
2020-10-27,11469.142857142857,1092.857142857143,1216.857142857143,9.714285714285714,17.285714285714285,19.428571428571427,98.28571428571429,595.8571428571429,9.528673210104131,19063.142857142855,0.09067609897933185,0.5155798024609944
2020-10-28,11494.57142857143,1157.4285714285713,1229.857142857143,13.0,17.0,19.571428571428573,97.0,620.2857142857143,10.069349506599387,19872.0,0.0855475040257649,0.48812399355877617
2020-10-29,11772.57142857143,1191.857142857143,1305.142857142857,15.0,16.0,18.428571428571427,94.0,647.2857142857143,10.124017085719833,20708.142857142855,0.07726429216940196,0.45392771649523656
2020-10-30,11398.42857142857,1331.2857142857142,1311.4285714285713,14.714285714285714,16.428571428571427,18.714285714285715,90.28571428571429,674.5714285714286,11.679554825853188,21663.42857142857,0.07583550948273587,0.4167655825486008
2020-10-31,10836.0,1328.0,1290.5714285714287,14.285714285714286,16.0,20.285714285714285,87.71428571428571,705.8571428571429,12.255444813584349,22586.0,0.07084034357566635,0.3883568835308851
2020-11-01,10715.42857142857,1287.2857142857142,1291.7142857142858,15.857142857142858,17.714285714285715,21.428571428571427,87.42857142857143,734.0,12.013385238907851,23457.85714285714,0.07551536189519199,0.3727048506440121
2020-11-02,10774.57142857143,1357.0,1270.857142857143,15.428571428571429,18.0,22.142857142857142,87.28571428571429,764.2857142857143,12.59446845747925,24355.142857142855,0.07390636181270017,0.3583871989488873
2020-11-03,10654.285714285714,1344.4285714285713,1236.0,15.0,18.0,22.0,85.85714285714286,795.0,12.618664521319388,25231.42857142857,0.07133959913939532,0.3402785641490205
2020-11-04,10696.0,1314.142857142857,1198.4285714285713,16.0,19.571428571428573,23.142857142857142,92.42857142857143,826.2857142857143,12.286301955337109,26025.428571428572,0.07520117687097234,0.35514716376291317
2020-11-05,10778.285714285714,1299.4285714285713,1117.5714285714287,17.285714285714285,21.0,24.857142857142858,94.71428571428571,855.8571428571429,12.055985579471953,26770.42857142857,0.07844476581302397,0.3538019029526183
2020-11-06,10685.857142857143,1244.4285714285713,1065.5714285714287,17.571428571428573,22.714285714285715,26.142857142857142,92.57142857142857,882.0,11.64556623574551,27417.0,0.0828474512685039,0.3376424429056008
2020-11-07,11375.285714285714,1195.4285714285713,1026.4285714285713,20.285714285714285,23.142857142857142,25.142857142857142,97.14285714285714,904.7142857142857,10.50899820412674,28007.285714285714,0.08263156015526572,0.34684852410852274
2020-11-08,11097.0,1184.7142857142858,990.4285714285714,20.714285714285715,23.285714285714285,26.0,97.0,930.8571428571429,10.67598707501384,28581.857142857145,0.08147026335387583,0.33937612771338455
2020-11-09,10696.857142857143,1082.5714285714287,933.4285714285714,21.428571428571427,25.0,27.571428571428573,95.42857142857143,954.2857142857143,10.120462619193889,29069.85714285714,0.08599973462939028,0.3282732727567584
2020-11-10,10737.57142857143,986.1428571428571,894.7142857142857,24.0,25.714285714285715,28.0,95.42857142857143,974.8571428571429,9.184040019690539,29413.0,0.08742489958278896,0.3244435162294612
2020-11-11,10419.285714285714,947.0,860.5714285714286,24.142857142857142,26.714285714285715,29.857142857142858,90.57142857142857,994.8571428571429,9.088914787139233,29689.285714285717,0.08997955010224949,0.305064357031156
2020-11-12,9831.857142857143,889.1428571428571,825.5714285714286,24.714285714285715,26.285714285714285,29.571428571428573,90.28571428571429,1012.0,9.043488368713946,29895.0,0.0879267913889088,0.3020094139010346
2020-11-13,9973.142857142857,809.8571428571429,823.0,27.0,26.857142857142858,31.0,89.14285714285714,1028.4285714285713,8.120380450352375,29991.0,0.0895506747262274,0.2972320267508824
2020-11-14,10476.57142857143,806.2857142857143,826.2857142857143,25.285714285714285,27.428571428571427,32.57142857142857,85.85714285714286,1046.5714285714287,7.696083778771682,30076.714285714286,0.09119537183487937,0.2854605128789714
2020-11-15,10565.285714285714,890.4285714285714,816.5714285714286,24.857142857142858,26.857142857142858,32.0,85.0,1062.5714285714287,8.427870248928432,30177.571428571428,0.08899703185430997,0.2816661380495448
2020-11-16,10705.42857142857,884.8571428571429,814.0,24.0,26.0,30.857142857142858,86.0,1076.4285714285713,8.265499479569778,30253.0,0.08594189006048987,0.28426932866162036
2020-11-17,10508.42857142857,922.1428571428571,825.0,25.714285714285715,26.142857142857142,31.571428571428573,81.42857142857143,1090.5714285714287,8.775268831822075,30310.85714285714,0.08624915164768872,0.26864489857476814
2020-11-18,10947.714285714286,880.7142857142857,843.8571428571429,25.142857142857142,24.571428571428573,30.428571428571427,79.28571428571429,1100.142857142857,8.044732103243991,30325.0,0.0810269697326581,0.2614533034978212
